"block","r","obs","lo","hi"
3,312,461.401732200134,-45.1452908089426,25.2102650404897
3,336,476.425432309708,-46.9172403155511,23.2705701137867
3,360,479.613293642694,-50.3153429246652,33.0661686956702
3,384,492.397639515547,-49.9246479582706,39.2235829506253
3,408,496.146893026772,-38.2529901871064,30.489217402622
3,432,498.505015742264,-44.2460552551616,32.5168344655076
3,456,512.604952028866,-38.6830861602701,40.4828522896753
3,480,515.553528364449,-38.9498567942064,42.127723292369
3,504,518.178999343608,-33.2793050975428,42.1447161041045
3,528,528.393346170498,-35.7814038825175,42.3274268144572
3,552,537.616203480917,-36.7779041336576,43.8953516459977
3,576,541.068588602723,-42.4215544926711,52.8820746211006
3,600,544.562114464386,-44.4564549725799,60.2860735240547
3,624,550.551241157757,-54.25793429396,61.6317321125015
3,648,556.362894952584,-53.3607907163755,66.7502290252498
3,672,561.076366982053,-56.9581757472901,63.3922609276475
3,696,568.802836308027,-59.5619418294601,64.7428211750765
3,720,573.932313564345,-61.9448261792849,65.005280570418
3,744,576.504858532223,-60.0798357242273,69.5574040850912
3,768,587.783082517628,-59.3333019763629,71.4395104093812
3,792,587.189276508124,-63.2239301393165,67.1907289679822
3,816,588.973963181609,-58.9815966434769,63.0200647013412
3,840,598.678016290353,-58.3588844153318,62.7648395375179
3,864,601.239712904158,-60.6744839345725,63.2120599918119
3,888,610.617559921724,-57.3573673546379,70.053135506798
3,912,616.682250688443,-63.5389541659189,69.5179557050988
3,936,622.023862301384,-59.8553179644282,70.2730493545606
3,960,625.713057709597,-59.995323467088,67.3850406888841
3,984,629.146059694202,-58.5789526979305,71.3555346988753
3,1008,638.656120852288,-66.5568525162444,69.474569535711
3,1032,636.745147501872,-70.7266676502427,69.0492634867646
3,1056,640.424905349694,-64.8277751198337,66.9501144051535
3,1080,641.348335477581,-62.6326275422482,68.0980843337918
3,1104,647.20729011441,-70.5521721175216,66.1033871860809
3,1128,646.395046046745,-74.131420953001,64.2870618593263
3,1152,655.311747825499,-82.6403781033887,66.9475743946318
3,1176,659.534109424879,-81.5682285183505,68.8670759935094
3,1200,658.610358846248,-84.277921902655,66.146990001831
3,1224,665.155970496558,-88.1208109491756,62.9642200003059
3,1248,670.466055427315,-92.7680956483252,61.6517631872559
3,1272,672.715200126682,-90.2678228453701,56.280485612368
3,1296,677.407769536134,-85.2191277049169,58.5180812086596
3,1320,684.005696687381,-84.2022456960831,54.2984253984023
3,1344,683.87487550215,-85.675134127594,53.0214640075617
3,1368,687.064413236899,-87.444269341707,52.5866993695506
3,1392,692.455630237998,-82.5595730305233,54.5683845463946
3,1416,694.086169280522,-85.1283543804166,55.8042954289483
3,1440,699.544082571483,-82.5320167018426,54.357169752931
3,1464,702.17107277683,-84.1536558630166,50.6263406005094
3,1488,701.738163027953,-86.4197774051993,56.5945830628768
3,1512,703.616233489647,-89.081959275788,61.7005634160728
3,1536,706.516077569838,-86.3487027216818,64.3609498498074
3,1560,707.530267478722,-87.8011829940144,59.8916540951489
3,1584,710.715621664165,-93.6194970673746,63.1408721681096
3,1608,711.750125003861,-92.6669949925267,65.533536708663
3,1632,714.377754195852,-95.557701724101,64.5941799435088
3,1656,718.684409597038,-97.6674292331882,69.9400128638906
3,1680,718.301747326234,-94.7774216983989,68.9458699261611
3,1704,724.129302425617,-97.5902937600422,70.4034648610821
3,1728,730.428663857274,-99.9236318932449,71.3736781214911
3,1752,733.13406710616,-99.3776817590524,72.5513114431812
3,1776,738.681328945153,-99.57657233493,74.6857436026949
3,1800,738.301944887607,-91.7391622174589,74.6971045193011
3,1824,748.706037158996,-93.4498859195025,78.9767382697185
3,1848,748.70223324359,-96.5622870951177,74.222686259481
3,1872,748.569516371667,-96.82671590577,73.7178402752531
3,1896,752.866503293607,-96.0988376835396,73.9273471063098
3,1920,755.411304428066,-94.0122653798799,80.2007550661165
3,1944,757.153542766205,-90.1276220493287,78.628505873801
3,1968,756.55918134913,-94.6584291788583,88.3594564411733
3,1992,757.454248208698,-90.6494412185766,86.5595741526372
3,2016,761.608704731896,-94.1568112419554,86.6051896211743
3,2040,765.558193983714,-88.1163374614721,86.6484440064578
3,2064,773.533666642551,-86.411435993105,83.4243954387457
3,2088,778.480514679738,-85.506899058224,87.9956584978204
3,2112,780.128973290055,-85.7952303885133,89.4985264707243
3,2136,784.602098317377,-81.7636239310173,93.8908874896815
3,2160,789.58085728493,-82.7809354965207,93.4279698189362
3,2184,796.565381191936,-83.5605967983315,96.3182170635937
3,2208,805.164216184618,-86.0302205657445,98.0601466723515
3,2232,809.137359599849,-85.867512422326,94.0356549301318
3,2256,807.797446478197,-86.1971493862925,96.0378606430222
3,2280,815.971199114825,-91.4423308777828,101.183515650814
3,2304,823.997974472113,-94.3312774616543,103.614024854384
3,2328,830.310655243833,-96.7567909630188,106.92215427773
3,2352,838.564158816216,-95.1379532660503,108.360784763443
3,2376,843.130801265301,-94.9450234351439,109.460238074731
3,2400,849.069354801354,-96.9524814960228,112.753799605754
3,2424,853.234384416177,-97.7343061049041,109.894283113441
3,2448,856.474889154469,-95.4451770442242,112.715864453205
3,2472,862.663559797608,-93.1539485794747,112.165803064906
3,2496,864.239730616304,-94.191396626928,115.213992342855
3,2520,868.373744562222,-96.6516169275469,114.445640818531
3,2544,877.375728166538,-97.8544595633339,119.203697089189
3,2568,885.189372784269,-97.0233657454614,122.096973988792
3,2592,887.841177498361,-97.2367207869706,119.961339694265
3,2616,891.416894522399,-101.81697778912,114.142079659269
3,2640,902.79120615485,-104.522821600616,117.422817503006
3,2664,903.08155565559,-105.967079802215,119.043181606842
3,2688,904.980444905133,-106.110885442012,114.573473684337
3,2712,909.522490969388,-104.535518823338,111.883230659801
3,2736,913.318046303441,-103.795145372004,112.28104010674
3,2760,921.227856872521,-105.028297683506,109.897401862764
